,Open,High,Low,Close,Adj Close,Volume
2024-01-01 00:00:00,59135.791185805276,59139.91286713749,59083.302900030045,59139.91286713749,59139.91286713749,0
2024-01-01 00:05:00,59042.43643221636,59180.9167971607,59012.50837755901,59012.50837755901,59012.50837755901,0
2024-01-01 00:10:00,59018.59675156491,59188.81802166157,59005.19221677594,59043.02865095767,59043.02865095767,0
2024-01-01 00:15:00,59065.01379908275,59197.94018414905,59065.01379908275,59129.498498374625,59129.498498374625,0
2024-01-01 00:20:00,59040.61561177532,59075.83156018601,58966.88246675523,58991.36846089262,58991.36846089262,0
2024-01-01 00:25:00,58938.934568272896,59113.42814346756,58923.84150487969,59047.957750241505,59047.957750241505,0
2024-01-01 00:30:00,59198.831259145656,59198.831259145656,58942.66651922318,58942.66651922318,58942.66651922318,0
2024-01-01 00:35:00,59185.605257916206,59185.605257916206,58977.94598133811,59012.42197506231,59012.42197506231,0
2024-01-01 00:40:00,59275.32700074526,59275.32700074526,58876.95967148249,58891.250323858556,58891.250323858556,0
2024-01-01 00:45:00,59232.62816260805,59232.62816260805,58918.62970311301,58999.90334694323,58999.90334694323,0
2024-01-01 00:50:00,58868.37420726948,59174.4081842784,58868.37420726948,59174.4081842784,59174.4081842784,0
2024-01-01 00:55:00,58983.306941006056,59293.78220490768,58855.53356164615,58889.741815493144,58889.741815493144,0
2024-01-01 01:00:00,58994.806339239054,59285.05021830852,58919.517581915105,58919.517581915105,58919.517581915105,0
2024-01-01 01:05:00,59200.300480867314,59308.591691665955,58849.584269995255,59308.591691665955,59308.591691665955,0
2024-01-01 01:10:00,58998.042939864776,58998.042939864776,58843.85694435867,58860.34513502743,58860.34513502743,0
2024-01-01 01:15:00,58816.644699096985,59215.45412773139,58803.31812429234,58829.45917332335,58829.45917332335,0
2024-01-01 01:20:00,58904.897292431575,59100.48096222192,58805.52162264124,59100.48096222192,59100.48096222192,0
2024-01-01 01:25:00,58822.178995027876,59216.29072987702,58822.178995027876,59169.427210485126,59169.427210485126,0
2024-01-01 01:30:00,58865.455087980044,59365.48264352994,58865.455087980044,59319.64614131251,59319.64614131251,0
2024-01-01 01:35:00,59334.34853808462,59334.34853808462,58750.003908837265,59150.37037596864,59150.37037596864,0
2024-01-01 01:40:00,59340.45080300915,59340.45080300915,59016.26739980874,59129.137270398736,59129.137270398736,0
2024-01-01 01:45:00,59068.138815291015,59183.55693250383,58887.44892650034,59081.700002099795,59081.700002099795,0
2024-01-01 01:50:00,59093.33659002938,59280.02816350504,58895.53920813936,59239.30061084884,59239.30061084884,0
2024-01-01 01:55:00,58884.98774034252,59364.26457698258,58884.98774034252,58992.90745058633,58992.90745058633,0
2024-01-01 02:00:00,59120.883725955864,59298.32235351758,59074.15376086099,59074.15376086099,59074.15376086099,0
2024-01-01 02:05:00,58872.0122327449,59365.48180608825,58758.03789160314,59365.48180608825,59365.48180608825,0
2024-01-01 02:10:00,59083.10438627384,59083.10438627384,58813.75335468471,58833.72835040798,58833.72835040798,0
2024-01-01 02:15:00,58933.50053761403,59079.55559964451,58711.530077298215,58711.530077298215,58711.530077298215,0
2024-01-01 02:20:00,58721.82649799563,59276.477154547254,58721.82649799563,59013.2350126611,59013.2350126611,0
2024-01-01 02:25:00,59024.62278328522,59090.18667280224,58659.63435793423,58659.63435793423,58659.63435793423,0
2024-01-01 02:30:00,59023.601656231214,59152.91651307737,58921.99286649474,58921.99286649474,58921.99286649474,0
2024-01-01 02:35:00,59073.90510720097,59413.370099911575,58915.01478365837,58915.01478365837,58915.01478365837,0
2024-01-01 02:40:00,59340.71501863388,59340.71501863388,58939.927212323804,58939.927212323804,58939.927212323804,0
2024-01-01 02:45:00,58823.68404430372,59404.20033091341,58806.54749039439,59404.20033091341,59404.20033091341,0
2024-01-01 02:50:00,59093.20314616158,59232.5891565188,58565.77318867337,59126.998617052835,59126.998617052835,0
2024-01-01 02:55:00,58803.38883724121,59105.11146604846,58803.38883724121,59077.498602314285,59077.498602314285,0
2024-01-01 03:00:00,59191.410711963654,59331.703457217576,58838.325569631495,59330.15695645371,59330.15695645371,0
2024-01-01 03:05:00,58609.431481661915,59382.2290062494,58569.929141958644,58569.929141958644,58569.929141958644,0
2024-01-01 03:10:00,58786.93209470358,59315.486274349336,58646.12626164095,59315.486274349336,59315.486274349336,0
2024-01-01 03:15:00,58877.85887570504,59347.880797167585,58653.08684232339,59330.91403591758,59330.91403591758,0
2024-01-01 03:20:00,59049.34632053868,59313.41661756166,59049.34632053868,59102.0505291073,59102.0505291073,0
2024-01-01 03:25:00,59415.6191108631,59415.6191108631,58570.5360740219,58865.27830630253,58865.27830630253,0
2024-01-01 03:30:00,59013.19553627742,59343.624419838045,58510.52571111367,59343.624419838045,59343.624419838045,0
2024-01-01 03:35:00,59341.45755326972,59341.45755326972,59025.99940291734,59271.054231578906,59271.054231578906,0
2024-01-01 03:40:00,59109.99809572034,59166.52186069798,58634.96835028188,58961.49990639398,58961.49990639398,0
2024-01-01 03:45:00,59143.108746202764,59251.333037900906,58635.12280161591,59251.333037900906,59251.333037900906,0
2024-01-01 03:50:00,58978.677439264386,58988.4714115924,58801.02538703772,58915.80403610726,58915.80403610726,0
2024-01-01 03:55:00,59133.09141943009,59133.09141943009,58497.9752255698,58497.9752255698,58497.9752255698,0
2024-01-01 04:00:00,59080.60986866109,59168.316068804445,58760.10689351834,58983.656725505294,58983.656725505294,0
2024-01-01 04:05:00,58887.520192390715,59373.32064298994,58585.88860864699,58905.68378004005,58905.68378004005,0
