,Open,High,Low,Close,Adj Close,Volume
2024-01-01 00:00:00,524.4307227253793,524.4307227253793,524.4307227253793,524.4307227253793,524.4307227253793,0
2024-01-01 00:01:00,524.1121433865432,524.1121433865432,524.1121433865432,524.1121433865432,524.1121433865432,0
2024-01-01 00:02:00,524.2262879934955,524.2262879934955,524.2262879934955,524.2262879934955,524.2262879934955,0
2024-01-01 00:03:00,524.0095708107648,524.0095708107648,524.0095708107648,524.0095708107648,524.0095708107648,0
2024-01-01 00:04:00,524.4488425134056,524.4488425134056,524.4488425134056,524.4488425134056,524.4488425134056,0
2024-01-01 00:05:00,523.6828582669114,523.6828582669114,523.6828582669114,523.6828582669114,523.6828582669114,0
2024-01-01 00:06:00,524.1442490142778,524.1442490142778,524.1442490142778,524.1442490142778,524.1442490142778,0
2024-01-01 00:07:00,524.7589790678117,524.7589790678117,524.7589790678117,524.7589790678117,524.7589790678117,0
2024-01-01 00:08:00,523.7791115844611,523.7791115844611,523.7791115844611,523.7791115844611,523.7791115844611,0
2024-01-01 00:09:00,523.4346714133725,523.4346714133725,523.4346714133725,523.4346714133725,523.4346714133725,0
2024-01-01 00:10:00,523.4787619182214,523.4787619182214,523.4787619182214,523.4787619182214,523.4787619182214,0
2024-01-01 00:11:00,524.8066467095895,524.8066467095895,524.8066467095895,524.8066467095895,524.8066467095895,0
2024-01-01 00:12:00,523.9979483546398,523.9979483546398,523.9979483546398,523.9979483546398,523.9979483546398,0
2024-01-01 00:13:00,523.3633349310803,523.3633349310803,523.3633349310803,523.3633349310803,523.3633349310803,0
2024-01-01 00:14:00,523.65576892968,523.65576892968,523.65576892968,523.65576892968,523.65576892968,0
2024-01-01 00:15:00,523.8241955721629,523.8241955721629,523.8241955721629,523.8241955721629,523.8241955721629,0
2024-01-01 00:16:00,524.764055144598,524.764055144598,524.764055144598,524.764055144598,524.764055144598,0
2024-01-01 00:17:00,524.7251796156403,524.7251796156403,524.7251796156403,524.7251796156403,524.7251796156403,0
2024-01-01 00:18:00,524.8532779344131,524.8532779344131,524.8532779344131,524.8532779344131,524.8532779344131,0
2024-01-01 00:19:00,524.3144374755893,524.3144374755893,524.3144374755893,524.3144374755893,524.3144374755893,0
2024-01-01 00:20:00,523.6157048278163,523.6157048278163,523.6157048278163,523.6157048278163,523.6157048278163,0
2024-01-01 00:21:00,523.4138317330685,523.4138317330685,523.4138317330685,523.4138317330685,523.4138317330685,0
2024-01-01 00:22:00,523.031971955641,523.031971955641,523.031971955641,523.031971955641,523.031971955641,0
2024-01-01 00:23:00,523.8805599037688,523.8805599037688,523.8805599037688,523.8805599037688,523.8805599037688,0
2024-01-01 00:24:00,523.2164184407583,523.2164184407583,523.2164184407583,523.2164184407583,523.2164184407583,0
2024-01-01 00:25:00,522.8028265351949,522.8028265351949,522.8028265351949,522.8028265351949,522.8028265351949,0
2024-01-01 00:26:00,522.6812519420605,522.6812519420605,522.6812519420605,522.6812519420605,522.6812519420605,0
2024-01-01 00:27:00,524.1605281173761,524.1605281173761,524.1605281173761,524.1605281173761,524.1605281173761,0
2024-01-01 00:28:00,522.9335024392082,522.9335024392082,522.9335024392082,522.9335024392082,522.9335024392082,0
2024-01-01 00:29:00,523.6414252417982,523.6414252417982,523.6414252417982,523.6414252417982,523.6414252417982,0
2024-01-01 00:30:00,524.8178781069865,524.8178781069865,524.8178781069865,524.8178781069865,524.8178781069865,0
2024-01-01 00:31:00,523.87460622065,523.87460622065,523.87460622065,523.87460622065,523.87460622065,0
2024-01-01 00:32:00,524.7941076385097,524.7941076385097,524.7941076385097,524.7941076385097,524.7941076385097,0
2024-01-01 00:33:00,523.261948504806,523.261948504806,523.261948504806,523.261948504806,523.261948504806,0
2024-01-01 00:34:00,522.8003085102031,522.8003085102031,522.8003085102031,522.8003085102031,522.8003085102031,0
2024-01-01 00:35:00,524.6967576634519,524.6967576634519,524.6967576634519,524.6967576634519,524.6967576634519,0
2024-01-01 00:36:00,523.0691931154695,523.0691931154695,523.0691931154695,523.0691931154695,523.0691931154695,0
2024-01-01 00:37:00,524.5885670591101,524.5885670591101,524.5885670591101,524.5885670591101,524.5885670591101,0
2024-01-01 00:38:00,523.3543564047746,523.3543564047746,523.3543564047746,523.3543564047746,523.3543564047746,0
2024-01-01 00:39:00,523.32825455505,523.32825455505,523.32825455505,523.32825455505,523.32825455505,0
2024-01-01 00:40:00,525.3807667704498,525.3807667704498,525.3807667704498,525.3807667704498,525.3807667704498,0
2024-01-01 00:41:00,522.2618241309641,522.2618241309641,522.2618241309641,522.2618241309641,522.2618241309641,0
2024-01-01 00:42:00,524.9891050543253,524.9891050543253,524.9891050543253,524.9891050543253,524.9891050543253,0
2024-01-01 00:43:00,523.9267598015583,523.9267598015583,523.9267598015583,523.9267598015583,523.9267598015583,0
2024-01-01 00:44:00,522.3630624062231,522.3630624062231,522.3630624062231,522.3630624062231,522.3630624062231,0
2024-01-01 00:45:00,525.0292327275549,525.0292327275549,525.0292327275549,525.0292327275549,525.0292327275549,0
2024-01-01 00:46:00,523.3144817833506,523.3144817833506,523.3144817833506,523.3144817833506,523.3144817833506,0
2024-01-01 00:47:00,523.1292122083375,523.1292122083375,523.1292122083375,523.1292122083375,523.1292122083375,0
2024-01-01 00:48:00,522.5631177773724,522.5631177773724,522.5631177773724,522.5631177773724,522.5631177773724,0
2024-01-01 00:49:00,523.1951605726092,523.1951605726092,523.1951605726092,523.1951605726092,523.1951605726092,0
2024-01-01 00:50:00,522.1630594386112,522.1630594386112,522.1630594386112,522.1630594386112,522.1630594386112,0
2024-01-01 00:51:00,522.1700662237089,522.1700662237089,522.1700662237089,522.1700662237089,522.1700662237089,0
2024-01-01 00:52:00,523.5011411072065,523.5011411072065,523.5011411072065,523.5011411072065,523.5011411072065,0
2024-01-01 00:53:00,523.4004114284962,523.4004114284962,523.4004114284962,523.4004114284962,523.4004114284962,0
2024-01-01 00:54:00,524.5421269162291,524.5421269162291,524.5421269162291,524.5421269162291,524.5421269162291,0
2024-01-01 00:55:00,523.0442653720256,523.0442653720256,523.0442653720256,523.0442653720256,523.0442653720256,0
2024-01-01 00:56:00,525.3862813167634,525.3862813167634,525.3862813167634,525.3862813167634,525.3862813167634,0
2024-01-01 00:57:00,522.038084434879,522.038084434879,522.038084434879,522.038084434879,522.038084434879,0
2024-01-01 00:58:00,525.4614773332802,525.4614773332802,525.4614773332802,525.4614773332802,525.4614773332802,0
2024-01-01 00:59:00,522.2986007376758,522.2986007376758,522.2986007376758,522.2986007376758,522.2986007376758,0
2024-01-01 01:00:00,523.1166497798791,523.1166497798791,523.1166497798791,523.1166497798791,523.1166497798791,0
