,Open,High,Low,Close,Adj Close,Volume
2024-01-01 00:00:00,3104.3295738711245,3104.487493971803,3101.306010582518,3104.487493971803,3104.487493971803,0
2024-01-01 00:05:00,3098.958312177327,3106.7491252856125,3097.191537880067,3097.191537880067,3097.191537880067,0
2024-01-01 00:10:00,3097.5170147477197,3107.120647921881,3096.703154057718,3098.823134889222,3098.823134889222,0
2024-01-01 00:15:00,3100.047173381799,3107.5047215913946,3100.047173381799,3103.6172590397055,3103.6172590397055,0
2024-01-01 00:20:00,3098.574514976394,3100.508847661543,3094.3693526279094,3095.716056155697,3095.716056155697,0
2024-01-01 00:25:00,3092.7335289723515,3102.5587516836117,3091.8617873859566,3098.8207963959976,3098.8207963959976,0
2024-01-01 00:30:00,3107.32949943848,3107.32949943848,3092.7763131224174,3092.7763131224174,3092.7763131224174,0
2024-01-01 00:35:00,3106.4881365842243,3106.4881365842243,3094.732783949262,3096.6251177803806,3096.6251177803806,0
2024-01-01 00:40:00,3111.465007617901,3111.465007617901,3088.931865382179,3089.6833455084484,3089.6833455084484,0
2024-01-01 00:45:00,3108.957514140415,3108.957514140415,3091.155886232072,3095.730278944244,3095.730278944244,0
2024-01-01 00:50:00,3088.2785226790206,3105.498359972401,3088.2785226790206,3105.498359972401,3105.498359972401,0
2024-01-01 00:55:00,3094.6800120946923,3112.1690476305716,3087.421998669213,3089.317531939543,3089.317531939543,0
2024-01-01 01:00:00,3095.2359575092833,3111.6189336763405,3090.9068628017376,3090.9068628017376,3090.9068628017376,0
2024-01-01 01:05:00,3106.754761082525,3112.7987272367304,3086.9180506668895,3112.7987272367304,3112.7987272367304,0
2024-01-01 01:10:00,3095.232051370449,3095.232051370449,3086.501123177517,3087.3770069323205,3087.3770069323205,0
2024-01-01 01:15:00,3084.8889347385443,3107.3668165548283,3084.0984594244655,3085.538477274343,3085.538477274343,0
2024-01-01 01:20:00,3089.7822128904563,3100.758022213185,3084.129827891513,3100.758022213185,3100.758022213185,0
2024-01-01 01:25:00,3085.0149958600655,3107.244921488376,3085.0149958600655,3104.559821434257,3104.559821434257,0
2024-01-01 01:30:00,3087.3671090650796,3115.5993165587356,3087.3671090650796,3112.952912207372,3112.952912207372,0
2024-01-01 01:35:00,3113.764739552893,3113.764739552893,3080.7138601041815,3103.295286366926,3103.295286366926,0
2024-01-01 01:40:00,3114.015109989528,3114.015109989528,3095.662863073465,3102.002061203539,3102.002061203539,0
2024-01-01 01:45:00,3098.5371231070208,3105.001046632489,3088.3107781007943,3099.2285203848933,3099.2285203848933,0
2024-01-01 01:50:00,3099.866986999127,3110.394639924847,3088.6559482556677,3108.0374804839043,3108.0374804839043,0
2024-01-01 01:55:00,3088.003771848578,3115.0587645313385,3088.003771848578,3094.02563014583,3094.02563014583,0
2024-01-01 02:00:00,3101.235873501471,3111.240366688844,3098.5214762640635,3098.5214762640635,3098.5214762640635,0
2024-01-01 02:05:00,3087.0847004458847,3114.8828207777588,3080.590731324629,3114.8828207777588,3114.8828207777588,0
2024-01-01 02:10:00,3098.9143487740707,3098.9143487740707,3083.682285360235,3084.754292975861,3084.754292975861,0
2024-01-01 02:15:00,3090.371218946816,3098.6016717647813,3077.7601434207463,3077.7601434207463,3077.7601434207463,0
2024-01-01 02:20:00,3078.3229427726947,3109.592383146197,3078.3229427726947,3094.7065009107055,3094.7065009107055,0
2024-01-01 02:25:00,3095.330710989184,3099.0151185286995,3074.6431167176816,3074.6431167176816,3074.6431167176816,0
2024-01-01 02:30:00,3095.1797078133295,3102.4644214554455,3089.366743181966,3089.366743181966,3089.366743181966,0
2024-01-01 02:35:00,3097.92705926375,3117.0605672040224,3088.8791920072717,3088.8791920072717,3088.8791920072717,0
2024-01-01 02:40:00,3112.9013121294265,3112.9013121294265,3090.1926204691513,3090.1926204691513,3090.1926204691513,0
2024-01-01 02:45:00,3083.609270342545,3116.3167017371798,3082.6228728275623,3116.3167017371798,3116.3167017371798,0
2024-01-01 02:50:00,3098.7362324677083,3106.5881501038825,3068.8976397850415,3100.5695976684246,3100.5695976684246,0
2024-01-01 02:55:00,3082.277667006837,3099.2959867455706,3082.277667006837,3097.68019043367,3097.68019043367,0
2024-01-01 03:00:00,3104.0936002328763,3111.9964837284683,3084.120233618378,3111.8529296948545,3111.8529296948545,0
2024-01-01 03:05:00,3071.140834293338,3114.717000867607,3068.8364193232196,3068.8364193232196,3068.8364193232196,0
2024-01-01 03:10:00,3081.0690550188833,3110.8361705314346,3073.0636370061566,3110.8361705314346,3110.8361705314346,0
2024-01-01 03:15:00,3086.1094653199234,3112.5898290131236,3073.3833297349797,3111.612869167484,3111.612869167484,0
2024-01-01 03:20:00,3095.6979264641636,3110.5873578845576,3095.6979264641636,3098.597996517497,3098.597996517497,0
2024-01-01 03:25:00,3116.28169593661,3116.28169593661,3068.5183390781076,3085.1383318893313,3085.1383318893313,0
2024-01-01 03:30:00,3093.469850922021,3112.047528511617,3065.074563551521,3112.047528511617,3112.047528511617,0
2024-01-01 03:35:00,3111.906718933389,3111.906718933389,3094.06190539638,3107.8565891148664,3107.8565891148664,0
2024-01-01 03:40:00,3098.7466661968488,3101.9000603123077,3071.8760603218743,3090.2893321590577,3090.2893321590577,0
2024-01-01 03:45:00,3100.521975665419,3106.555119328518,3071.810666009183,3106.555119328518,3106.555119328518,0
2024-01-01 03:50:00,3091.146661093699,3091.6434767625783,3081.081952676061,3087.522752776549,3087.522752776549,0
