,Open,High,Low,Close,Adj Close,Volume
2024-01-01 00:00:00,1.8527588592312971,1.8527588592312971,1.8527588592312971,1.8527588592312971,1.8527588592312971,0
2024-01-01 00:01:00,1.8513238593390955,1.8513238593390955,1.8513238593390955,1.8513238593390955,1.8513238593390955,0
2024-01-01 00:02:00,1.8518332174575307,1.8518332174575307,1.8518332174575307,1.8518332174575307,1.8518332174575307,0
2024-01-01 00:03:00,1.8508558806821371,1.8508558806821371,1.8508558806821371,1.8508558806821371,1.8508558806821371,0
2024-01-01 00:04:00,1.8528260578737032,1.8528260578737032,1.8528260578737032,1.8528260578737032,1.8528260578737032,0
2024-01-01 00:05:00,1.8493808711908775,1.8493808711908775,1.8493808711908775,1.8493808711908775,1.8493808711908775,0
2024-01-01 00:06:00,1.8514504690599571,1.8514504690599571,1.8514504690599571,1.8514504690599571,1.8514504690599571,0
2024-01-01 00:07:00,1.8542088432154697,1.8542088432154697,1.8542088432154697,1.8542088432154697,1.8542088432154697,0
2024-01-01 00:08:00,1.8498027259623206,1.8498027259623206,1.8498027259623206,1.8498027259623206,1.8498027259623206,0
2024-01-01 00:09:00,1.8482515806569069,1.8482515806569069,1.8482515806569069,1.8482515806569069,1.8482515806569069,0
2024-01-01 00:10:00,1.8484462099233303,1.8484462099233303,1.8484462099233303,1.8484462099233303,1.8484462099233303,0
2024-01-01 00:11:00,1.8544088108761403,1.8544088108761403,1.8544088108761403,1.8544088108761403,1.8544088108761403,0
2024-01-01 00:12:00,1.850771839221545,1.850771839221545,1.850771839221545,1.850771839221545,1.850771839221545,0
2024-01-01 00:13:00,1.8479171022352652,1.8479171022352652,1.8479171022352652,1.8479171022352652,1.8479171022352652,0
2024-01-01 00:14:00,1.8492272633522673,1.8492272633522673,1.8492272633522673,1.8492272633522673,1.8492272633522673,0
2024-01-01 00:15:00,1.849980479505877,1.849980479505877,1.849980479505877,1.849980479505877,1.849980479505877,0
2024-01-01 00:16:00,1.8541995259202868,1.8541995259202868,1.8541995259202868,1.8541995259202868,1.8541995259202868,0
2024-01-01 00:17:00,1.8540212465907133,1.8540212465907133,1.8540212465907133,1.8540212465907133,1.8540212465907133,0
2024-01-01 00:18:00,1.8545932868505548,1.8545932868505548,1.8545932868505548,1.8545932868505548,1.8545932868505548,0
2024-01-01 00:19:00,1.8521689041804232,1.8521689041804232,1.8521689041804232,1.8521689041804232,1.8521689041804232,0
2024-01-01 00:20:00,1.849026407057075,1.849026407057075,1.849026407057075,1.849026407057075,1.849026407057075,0
2024-01-01 00:21:00,1.8481157783384814,1.8481157783384814,1.8481157783384814,1.8481157783384814,1.8481157783384814,0
2024-01-01 00:22:00,1.8463968606585144,1.8463968606585144,1.8463968606585144,1.8463968606585144,1.8463968606585144,0
